year,month,day,stid,tmax,tmin,tavg,hmax,hmin,havg,vdef,rain,tr05,tr25,tr60,tr75,,,,,
2005,2,19,LAHO,54.61,41.61,47.58,96.1,79.17,90.27,1.2,0,1.4594,1.518,1.4969,1.5556,,,,,
2005,2,20,LAHO,69.1,46.2,58.64,92.7,43.91,69.35,5.8,0.06,1.4576,1.5198,1.4993,1.5686,,,,,
2005,2,21,LAHO,48.79,39.94,43.86,98.1,85.6,92.44,0.75,0.01,1.453,1.5182,1.4962,1.5791,,,,,
2005,2,22,LAHO,46.15,40.44,42.82,99.2,78.21,93.97,0.6,0.01,1.4519,1.5167,1.4962,1.5892,,,,,
2005,2,23,LAHO,42.17,35.5,39.08,96.8,87.9,93.75,0.51,0.16,1.4495,1.5158,1.4962,1.5945,,,,,
2005,2,24,LAHO,53.89,28.35,39.81,97.9,49.19,79.04,2.25,0.01,1.4498,1.5141,1.4931,1.6021,,,,,
2005,2,25,LAHO,60.26,29.74,43.87,93.7,25.62,70.38,3.9,0,1.451,1.5128,1.497,1.6102,,,,,
2005,2,26,LAHO,59.63,39.88,48.64,90.6,39.64,71.49,3.87,0,1.4548,1.5151,1.4964,1.6121,,,,,
2005,2,27,LAHO,51.57,35.28,44.1,96.9,64.79,83.42,1.76,0.09,1.4503,1.5127,1.498,1.6133,,,,,
2005,2,28,LAHO,53.56,26.46,38.57,95.3,30.29,69.82,3.02,0,1.4485,1.5114,1.4946,1.6087,,,,,
2005,3,1,LAHO,44.48,23.5,33.67,93.4,38.42,67.2,2.52,0,1.4528,1.5115,1.4936,1.6055,,,,,
2005,3,2,LAHO,62.31,27.26,44.81,94.5,34.26,65.71,4.57,0,1.4559,1.5109,1.4962,1.6087,,,,,
2005,3,3,LAHO,67.73,36.97,49.94,98.5,36.19,78.42,3.9,0,1.4582,1.5155,1.4979,1.6129,,,,,
2005,3,4,LAHO,72.34,39.55,54.42,98.4,28.72,70.15,6.16,0,1.4606,1.5143,1.4986,1.6125,,,,,
2005,3,5,LAHO,65.55,38.25,52.48,90.2,28.25,60.75,6.32,0,1.4619,1.5137,1.4976,1.6157,,,,,
2005,3,6,LAHO,66.78,42.78,55.49,88,56.75,74.35,4.35,0,1.4687,1.5173,1.4994,1.6199,,,,,
2005,3,7,LAHO,62.19,35.59,51.25,95.2,30.68,64.59,5.06,0,1.4698,1.5141,1.4966,1.6229,,,,,
2005,3,8,LAHO,60.64,29.18,45.29,94.8,33.53,62.98,4.84,0,1.4816,1.5184,1.4974,1.6288,,,,,
2005,3,9,LAHO,55.29,33.52,43.77,92.5,37.97,68.32,3.61,0,1.5011,1.5171,1.498,1.6347,,,,,
2005,3,10,LAHO,66.04,33.63,49.63,93.8,18.17,53.8,7.12,0,1.5614,1.5182,1.5007,1.6436,,,,,
2005,3,11,LAHO,70.12,33.14,51.27,76.62,17.55,43.3,8.93,0,1.6237,1.5228,1.5078,1.6512,,,,,
2005,3,12,LAHO,81.1,44.43,60.39,66.59,17.99,43.17,12,0,1.6599,1.529,1.5141,1.6639,,,,,
2005,3,13,LAHO,50.79,35.07,41.9,77.37,34.16,53.48,4.46,0,1.7135,1.5228,1.5137,1.6705,,,,,
2005,3,14,LAHO,52.45,30.32,42.4,94.6,28.34,63.28,4.02,0,1.7751,1.5267,1.5153,1.681,,,,,
2005,3,15,LAHO,44.01,37.65,39.83,96.1,55.16,88.1,1.04,0.24,1.6462,1.5292,1.5194,1.6895,,,,,
2005,3,16,LAHO,53.44,34.08,41.94,98,46.35,81.46,2.05,0.02,1.4844,1.5315,1.524,1.6986,,,,,
2005,3,17,LAHO,59.05,28.54,45.25,97.1,38.28,65.7,4.62,0,1.4788,1.5355,1.534,1.71,,,,,
2005,3,18,LAHO,64.18,32.34,48.41,90.6,26.13,57.34,6.08,0,1.4778,1.5406,1.5391,1.7174,,,,,
2005,3,19,LAHO,55.71,29,41.49,88.2,40.13,67.9,3.36,0,1.4811,1.5406,1.5444,1.7278,,,,,
2005,3,20,LAHO,70.54,35.26,53,91.3,43.92,66.61,5.78,0.19,1.4933,1.543,1.5515,1.7367,,,,,
2005,3,21,LAHO,64.54,43.57,54.33,96.3,51.07,84.83,2.38,0.34,1.4797,1.5385,1.5604,1.7462,,,,,
2005,3,22,LAHO,48.27,38.21,43.21,97.4,79.3,88.95,1.03,0.03,1.4687,1.5368,1.5521,1.7502,,,,,
2005,3,23,LAHO,46.29,36.89,40.23,91.9,72.4,82.29,1.55,0,1.4669,1.5324,1.52,1.7268,,,,,
2005,3,24,LAHO,71.44,36.06,49.22,97.6,43.2,80.44,3.37,0,1.4676,1.5358,1.5118,1.695,,,,,
2005,3,25,LAHO,50.32,36.87,43.34,96.1,64.82,80.37,2.02,0,1.4623,1.5303,1.5086,1.6641,,,,,
2005,3,26,LAHO,46.71,38.69,42.15,92.7,65.84,79.18,1.96,0,1.4677,1.5296,1.5037,1.6478,,,,,
2005,3,27,LAHO,57.67,36.37,45.73,88.9,39.21,67.98,3.94,0,1.4711,1.5311,1.5029,1.6442,,,,,
2005,3,28,LAHO,76.48,32.43,55.34,94.8,25.61,59.69,8.67,0,1.4793,1.5315,1.5049,1.6453,,,,,
2005,3,29,LAHO,73.72,52.59,62.86,87.4,39.24,58.75,8.56,0,1.49,1.5319,1.5062,1.6512,,,,,
2005,3,30,LAHO,70.54,48.06,56.91,77.47,24.13,54.79,7.78,0,1.5353,1.5264,1.5037,1.6557,,,,,
2005,3,31,LAHO,65.7,44.04,51.03,88.2,32.28,66.24,4.94,0.36,1.6078,1.5256,1.5015,1.662,,,,,
2005,4,1,LAHO,60.01,38.87,48.74,86.6,25.92,60.8,5.37,0,1.4956,1.5237,1.5025,1.6681,,,,,
2005,4,2,LAHO,73.76,32.9,53.32,88.1,25.17,58.29,7.85,0,1.4747,1.5239,1.5057,1.676,,,,,
2005,4,3,LAHO,77.9,40.05,60.47,85.6,22.06,48.47,11.61,0,1.4745,1.5256,1.5068,1.6815,,,,,
2005,4,4,LAHO,76.68,51.73,64.67,80.3,46.37,60.82,8.84,0,1.4809,1.5271,1.5082,1.6855,,,,,
2005,4,5,LAHO,74.71,53.31,64.58,86.8,22.2,60.55,9.28,0,1.5167,1.5239,1.5094,1.6853,,,,,
2005,4,6,LAHO,59.16,50.85,54.75,94.8,73.78,84.14,2.36,0.43,1.5152,1.5192,1.5031,1.6842,,,,,
2005,4,7,LAHO,70.07,46.96,57.27,82.9,31.45,62.46,6.87,0,1.4753,1.516,1.5035,1.6827,,,,,
2005,4,8,LAHO,70.77,38.88,55.6,98.2,44.68,77.05,4.27,0,1.4681,1.5144,1.496,1.673,,,,,
2005,4,9,LAHO,77.72,53.19,65.65,88,39.85,64.8,8.9,0,1.4677,1.5182,1.498,1.6656,,,,,
2005,4,10,LAHO,72.05,58.48,64.69,94.4,66.59,78.82,4.62,0.01,1.4772,1.5148,1.4954,1.6542,,,,,
2005,4,11,LAHO,59.49,40.49,51.22,95.6,56.34,69.61,4.08,0,1.5086,1.5137,1.4911,1.6487,,,,,
2005,4,12,LAHO,68.09,42.09,53.36,90.6,23.38,57.15,7.4,0,1.5903,1.5158,1.4903,1.6461,,,,,
2005,4,13,LAHO,64.09,40.65,52.45,92.3,55.65,76.93,3.62,0,1.7087,1.5133,1.4925,1.6529,,,,,
2005,4,14,LAHO,70.36,42.26,55.95,98.3,42.49,70.9,5.77,0,1.7854,1.5143,1.4936,1.6599,,,,,
2005,4,15,LAHO,76.23,45.18,60.62,85.4,37.94,62.42,8.35,0,1.8714,1.5165,1.4988,1.669,,,,,
2005,4,16,LAHO,75.47,45.97,61.48,93.7,44.32,68.33,7.08,0,1.943,1.5379,1.5003,1.6781,,,,,
2005,4,17,LAHO,79.2,50.88,65.56,91.2,40.6,63.43,9.29,0,1.9938,1.5818,1.5068,1.6859,,,,,
2005,4,18,LAHO,77.4,60.04,67.36,87.9,51.58,71.22,6.89,0,2.0451,1.6113,1.5114,1.6948,,,,,
2005,4,19,LAHO,75.6,61.29,67.12,93.5,59.83,80.63,4.76,0,2.0798,1.639,1.5137,1.7007,,,,,
2005,4,20,LAHO,83.28,59.85,70.98,97.3,54.1,75.84,7.49,0,2.1079,1.6742,1.523,1.71,,,,,
2005,4,21,LAHO,77.63,53.71,66.49,94.1,29.02,62.25,9.61,0,2.1584,1.7204,1.5291,1.72,,,,,
2005,4,22,LAHO,70.75,44.6,58.15,76.34,28.92,49.69,9.12,0,2.233,1.7753,1.5435,1.7263,,,,,
2005,4,23,LAHO,60.91,38.06,48.69,83.7,24.57,53.83,6.21,0,2.3016,1.8267,1.5582,1.7359,,,,,
2005,4,24,LAHO,64.81,35.6,50.89,93.7,25.16,57.94,6.5,0.03,2.3632,1.8742,1.5816,1.7526,,,,,
2005,4,25,LAHO,65.91,43.63,52.27,97.5,53.29,83.96,2.54,0.08,2.3773,1.9021,1.608,1.7686,,,,,
2005,4,26,LAHO,71.17,39.21,53.97,95.6,22,59.54,7.83,0.01,2.3684,1.9306,1.6405,1.783,,,,,
2005,4,27,LAHO,72.72,39.15,57.41,91.4,29.43,56.6,8.67,0.07,2.393,1.9713,1.6716,1.797,,,,,
2005,4,28,LAHO,62.82,47.86,53.82,91.5,63.49,77.02,3.47,0,2.4118,2.0033,1.7007,1.8152,,,,,
2005,4,29,LAHO,48.06,37.51,44.18,90,69.61,79.37,2.06,0,2.4275,2.0166,1.7181,1.8226,,,,,
2005,4,30,LAHO,63.66,33.09,48.92,93.1,25.96,57,6.54,0,2.4496,2.0467,1.748,1.8427,,,,,
2005,5,1,LAHO,55.36,41.61,47.72,95.4,53.86,76.83,2.74,0.12,2.4945,2.0692,1.7677,1.8512,,,,,
2005,5,2,LAHO,59.31,38.87,48.34,95,34.96,69.81,4.04,0,2.4825,2.0792,1.7921,1.8634,,,,,
2005,5,3,LAHO,59.5,36.15,47.93,96.6,46.68,75.63,3.46,0.01,2.477,2.099,1.812,1.8796,,,,,
2005,5,4,LAHO,59.86,34.79,48.66,98.4,61.17,83.39,2.33,0,2.4809,2.1118,1.8297,1.8874,,,,,
2005,5,5,LAHO,69.75,50.97,58.25,96.1,58.67,82.77,3.36,0,2.473,2.1209,1.8474,1.8998,,,,,
2005,5,6,LAHO,81.73,50.85,67.05,98.1,39.5,68.71,9.14,0,2.4778,2.1406,1.8635,1.9089,,,,,
2005,5,7,LAHO,71.69,60.73,65.14,96.3,57.16,78.92,4.71,0.03,2.5156,2.1612,1.8773,1.9185,,,,,
2005,5,8,LAHO,85.57,60.24,71.35,96.4,31.47,65.51,11.14,0,2.5247,2.1828,1.8915,1.9288,,,,,
2005,5,9,LAHO,83.52,55.17,69.12,92.1,38.67,66.31,9.8,0,2.5921,2.2197,1.9072,1.9417,,,,,
2005,5,10,LAHO,92.66,58.21,76.55,98.7,28.47,66.53,14.09,0,2.6915,2.2704,1.9281,1.9574,,,,,
2005,5,11,LAHO,88.56,69.53,78.14,91.8,38.01,62.89,13.56,0,2.8048,2.3287,1.9553,1.9764,,,,,
2005,5,12,LAHO,79.18,68.59,72.94,88.3,61.91,74.84,7.2,0,2.9237,2.3764,1.986,1.9915,,,,,
2005,5,13,LAHO,72.43,58.77,64.02,96.1,76.04,89.44,2.26,0.99,1.9843,2.3925,1.9992,1.991,,,,,
2005,5,14,LAHO,77.32,50.81,64.46,98.4,27.02,66.64,8.92,0,1.472,2.4012,1.9996,1.9925,,,,,
2005,5,15,LAHO,67.15,47.82,57.45,91.4,39.27,67.98,5.82,0,1.5192,2.4175,2.0086,1.9991,,,,,
2005,5,16,LAHO,78.37,50.36,64.47,95.3,34.51,65.05,9.04,0,1.6779,2.4364,2.021,2.0082,,,,,
2005,5,17,LAHO,83.19,57.99,70.91,81.9,38.64,61.37,11.3,0,1.8448,2.4593,2.0442,2.0257,,,,,
2005,5,18,LAHO,83.16,66.27,74.19,92.3,56.19,71.39,8.83,0,1.9605,2.4759,2.0661,2.0401,,,,,
2005,5,19,LAHO,88.74,61.75,75.84,97.2,46.94,75.34,9.29,0,2.0494,2.4956,2.0813,2.0497,,,,,
2005,5,20,LAHO,95.27,62.53,80.56,98.2,29.89,66.15,15.97,0,2.14,2.5316,2.0972,2.0619,,,,,
2005,5,21,LAHO,98.49,67.42,81.73,94.5,20.73,57.79,19.76,0,2.2475,2.588,2.1175,2.0761,,,,,
2005,5,22,LAHO,98.04,67.48,83.31,93.1,30.01,59.3,19.08,0,2.3837,2.6894,2.1472,2.092,,,,,
2005,5,23,LAHO,97.32,70.2,79.85,95.6,25.62,66.54,14.74,0.02,2.5613,2.785,2.1775,2.1127,,,,,
2005,5,24,LAHO,87.19,65.16,74.13,93.1,42.6,72.48,9.24,0.07,2.7734,2.8751,2.2023,2.1277,,,,,
2005,5,25,LAHO,84.78,63.34,72.07,91,48.51,72.61,8.51,0,2.9648,2.9588,2.2285,2.1457,,,,,
2005,5,26,LAHO,75.13,54.48,64.14,93.1,34.17,66.21,7.98,0.24,3.1197,3.0263,2.25,2.1569,,,,,
2005,5,27,LAHO,74.77,54.84,64.59,93.2,38.21,70.52,7.03,0,3.1116,3.0576,2.2622,2.1544,,,,,
2005,5,28,LAHO,84.4,50.59,69.07,98.6,23.71,68.24,10.37,0,3.1219,3.099,2.2742,2.1643,,,,,
2005,5,29,LAHO,83.59,58.77,70.39,98.5,45.36,76.18,7.6,0,3.1831,3.1639,2.2998,2.1938,,,,,
2005,5,30,LAHO,82.26,58.21,69.49,97.4,38.98,67.73,9.45,0,3.277,3.2362,2.322,2.2263,,,,,
2005,5,31,LAHO,79.9,59.4,65.32,97.5,58.16,87.4,3.18,0.69,2.8939,3.3224,2.3419,2.2469,,,,,
2005,6,1,LAHO,83.34,57.2,69.87,98.7,40.52,73.98,8.31,0,1.7943,3.3432,2.349,2.2302,,,,,
2005,6,2,LAHO,89.08,61.03,75.71,97.5,46.49,71.29,10.84,0,1.8712,3.3377,2.3624,2.2263,,,,,
2005,6,3,LAHO,84.42,63.72,73.68,90.5,37.56,74.47,8.1,0.53,1.8311,3.328,2.3691,2.2202,,,,,
2005,6,4,LAHO,94.23,64.89,78.84,93.1,21.37,63.47,15.05,0,1.4968,3.3324,2.3704,2.2166,,,,,
2005,6,5,LAHO,86.09,57.02,73.89,92.4,31.57,62.31,12.2,0,1.6765,3.3341,2.3811,2.2158,,,,,
2005,6,6,LAHO,93.02,64.51,79.69,96.5,36.73,64.7,14.65,0,1.8935,3.3352,2.3883,2.2198,,,,,
2005,6,7,LAHO,94.24,71.82,83.18,83.3,35.83,55.53,18.25,0,2.066,3.3456,2.3958,2.2234,,,,,
2005,6,8,LAHO,96.84,75.22,85.64,80.2,38.2,61.06,18.17,0,2.2371,3.3653,2.4124,2.2314,,,,,
2005,6,9,LAHO,88.93,66.69,77.85,85.9,47.13,66.84,11.6,0.02,2.4782,3.3956,2.4281,2.239,,,,,
2005,6,10,LAHO,85.24,60.44,71.63,96.5,51.71,76.49,7.17,0.65,2.7273,3.4219,2.446,2.2422,,,,,
2005,6,11,LAHO,83.86,61.38,72.23,96.9,59.64,81.33,6.08,0.5,1.6494,3.4242,2.4563,2.2354,,,,,
2005,6,12,LAHO,79.61,62.26,67.41,96.2,66.35,86.27,3.43,0.99,1.4464,3.3835,2.4602,2.2295,,,,,
2005,6,13,LAHO,88.14,61.68,72.73,96.5,18.91,67.1,11.82,0,1.4396,2.3139,2.4588,2.2257,,,,,
2005,6,14,LAHO,87.8,58.96,73.15,88.5,27.15,55.19,14.87,0,1.4511,2.0281,2.463,2.2302,,,,,
2005,6,15,LAHO,90.1,60.51,76.93,95.4,35,61.14,14.51,0.65,1.551,2.0412,2.4643,2.2329,,,,,
2005,6,16,LAHO,88.43,62.94,74.31,96.9,56.14,80.21,7.22,1.75,1.47,1.8741,2.3204,2.1817,,,,,
2005,6,17,LAHO,84.76,63.18,73.87,95.2,51.41,75.06,8.33,0,1.4466,1.533,1.5415,1.5082,,,,,
2005,6,18,LAHO,86.68,65.46,76.04,96.6,51.82,72.77,9.84,0,1.4534,1.5347,1.5417,1.501,,,,,
2005,6,19,LAHO,88.9,67.24,77.97,91.1,51.34,71.22,10.84,0,1.5136,1.565,1.5492,1.5486,,,,,
2005,6,20,LAHO,91.35,65.68,78.12,95.3,36.45,65.9,13.59,0,1.6841,1.6477,1.5625,1.6245,,,,,
2005,6,21,LAHO,89.67,63.97,77.37,93.6,34.01,64.66,13.56,0,1.8342,1.7469,1.5929,1.7088,,,,,
2005,6,22,LAHO,91.13,67.6,79.06,91.2,32.79,61.11,15.66,0,1.939,1.8559,1.6588,1.7845,,,,,
2005,6,23,LAHO,94.46,65.68,80.97,90,30.04,57.27,18.8,0,2.0341,1.9537,1.7356,1.8442,,,,,
2005,6,24,LAHO,95.14,68.58,82.02,83.4,29.86,53.56,20.36,0,2.1377,2.0404,1.8098,1.8935,,,,,
2005,6,25,LAHO,93.88,69.13,81.95,85,28.76,56.84,18.88,0,2.2437,2.1224,1.8822,1.9354,,,,,
2005,6,26,LAHO,94.68,69.01,82.52,87.4,26.95,55.08,19.95,0,2.3779,2.1988,1.9466,1.9722,,,,,
2005,6,27,LAHO,96.78,70.12,83.65,80.8,27.26,51.6,21.97,0,2.5722,2.2766,2.0063,2.0086,,,,,
2005,6,28,LAHO,98.65,70.92,85.61,71.58,25.01,45.24,25.63,0,2.8166,2.3639,2.0669,2.0461,,,,,
2005,6,29,LAHO,99.39,71.94,85.92,69.24,23.52,44.37,26.46,0,3.0893,2.4884,2.1273,2.0875,,,,,
2005,6,30,LAHO,100.63,69.78,87,79.16,25.02,46.45,26.48,0,3.3328,2.6904,2.188,2.1254,,,,,
2005,7,1,LAHO,88.03,66.88,76.57,93.8,43.01,68.32,11.23,0.22,3.4413,2.9044,2.2303,2.1555,,,,,
2005,7,2,LAHO,91.4,66.67,78.26,92.4,31.95,67.88,12.6,0.1,3.4233,3.0012,2.2549,2.1732,,,,,
2005,7,3,LAHO,102.31,62.92,84.14,96.4,24.81,59.42,21.36,0.72,3.4225,3.0818,2.2828,2.19,,,,,
2005,7,4,LAHO,87.44,62.64,74.26,96.4,49.09,77.53,7.97,0.84,1.6132,3.1867,2.0082,1.9993,,,,,
2005,7,5,LAHO,85.24,64.6,74.53,95.2,50.09,76.17,8.11,-999,1.4522,2.8361,1.6086,1.622,,,,,
2005,7,6,LAHO,85.75,67.84,76.33,95,46.82,74.32,9.2,-999,1.4538,2.2399,1.5372,1.5841,,,,,
2005,7,7,LAHO,87.28,67.39,76.68,95.4,49.94,74.27,9.42,-999,1.5123,2.0841,1.5738,1.6794,,,,,
2005,7,8,LAHO,90.54,65.3,78.55,96.6,38.66,69.48,12.38,-999,1.6879,2.069,1.6407,1.7835,,,,,
2005,7,9,LAHO,91.8,68.32,79.32,92,31.22,62.16,15.46,-999,1.8328,2.098,1.7279,1.8668,,,,,
2005,7,10,LAHO,92.25,66.87,79.99,87.7,32.7,61.31,16.03,-999,1.9504,2.1426,1.8232,1.9305,,,,,
2005,7,11,LAHO,92.66,68.52,80.69,94.9,35.92,66,14.38,-999,2.0426,2.1899,1.9029,1.9786,,,,,
2005,7,12,LAHO,95.83,69.67,78.57,95.4,34.2,74.53,10.9,-999,2.1307,2.2393,1.9631,2.0164,,,,,
2005,7,13,LAHO,92.66,68.5,78.3,96.2,31.88,74.48,10.67,-999,2.2026,2.2816,2.0114,2.0442,,,,,
2005,7,14,LAHO,90.86,68.32,79.99,95.7,37.32,66.89,13.72,-999,2.2894,2.3258,2.0513,2.0674,,,,,
2005,7,15,LAHO,93.36,70.21,81.74,92.1,35.98,65.18,14.85,-999,2.4038,2.3864,2.0901,2.0943,,,,,
2005,7,16,LAHO,93.27,70.21,82.31,95.1,34.05,64.04,15.74,-999,2.5582,2.4623,2.1293,2.1165,,,,,
2005,7,17,LAHO,97.18,69.58,83.69,94.7,33.25,61.3,18.21,-999,2.7796,2.6045,2.1681,2.1434,,,,,
2005,7,18,LAHO,96.1,71.4,80.85,92.5,40.84,70.95,11.86,-999,3.0566,2.8227,2.211,2.1762,,,,,
2005,7,19,LAHO,97.09,70.52,83.61,94.6,37.86,66.19,16.29,-999,3.2394,2.9827,2.2435,2.1981,,,,,
2005,7,20,LAHO,99.55,73.53,87.03,81.6,30.47,51.62,24.04,0,3.3454,3.1195,2.2795,2.2272,,,,,
2005,7,21,LAHO,100.62,72.18,86.74,77.48,27.51,51.28,23.94,0,3.4657,3.3119,2.3244,2.2678,,,,,
2005,7,22,LAHO,103.15,73.2,88.51,77.03,24.02,49.14,27.33,0,3.5451,3.4745,2.3773,2.314,,,,,
2005,7,23,LAHO,104.22,72.77,89.35,78.96,22.19,47.49,29.09,0,3.592,3.5642,2.4417,2.3698,,,,,
2005,7,24,LAHO,101.23,70.2,86.44,84.1,27.65,52.69,23.54,0,3.6222,3.6125,2.5226,2.4297,,,,,
2005,7,25,LAHO,100.09,78.78,88.88,62.66,27.49,43.07,28.11,0,3.6443,3.636,2.6208,2.5006,,,,,
2005,7,26,LAHO,88.83,65.1,75.86,93.8,41.89,68.82,11.15,0.13,3.6687,3.6369,2.7116,2.5533,,,,,
2005,7,27,LAHO,83.01,57.79,69.17,88.7,29.7,59.93,11.61,0,3.691,3.6452,2.7666,2.58,,,,,
2005,7,28,LAHO,89.11,53.94,73.46,90.4,18.71,48.44,17.93,0,3.6915,3.6617,2.8464,2.6386,,,,,
2005,7,29,LAHO,95.02,57.4,78.04,77.62,18.06,42.24,22.92,0,3.6952,3.678,2.9431,2.7192,,,,,
2005,7,30,LAHO,97.38,61.9,81.02,82.3,20.06,46.51,23.27,0,3.7024,3.6863,3.0545,2.8112,,,,,
2005,7,31,LAHO,99.09,62.78,82.29,84.5,19.23,46.71,24.55,0,3.7099,3.6939,3.1667,2.8976,,,,,
2005,8,1,LAHO,101.19,64.6,84.18,80.4,14.94,42.16,28.06,0,3.7177,3.7009,3.2748,2.9824,,,,,
2005,8,2,LAHO,101.43,69.28,86.51,75.83,21.97,43.76,28.09,0,3.7235,3.7054,3.3636,3.0749,,,,,
2005,8,3,LAHO,101.97,68.04,86.37,75.75,20.83,44.31,27.95,0,3.7307,3.7128,3.436,3.169,,,,,
2005,8,4,LAHO,98.82,69.19,82.29,95.2,26.67,58.95,18.77,1.67,3.529,3.7128,3.4834,3.2615,,,,,
2005,8,5,LAHO,87.89,65.61,74.7,94.6,48.21,75.09,8.35,0.1,1.5045,3.6738,3.4057,3.2922,,,,,
2005,8,6,LAHO,90.27,68.99,78.37,95.7,44.64,73.63,10.33,0,1.5173,3.6233,3.2661,3.2609,,,,,
2005,8,7,LAHO,93.74,70.54,80.37,91.8,34.68,68.95,13.27,0,1.6513,3.5726,3.1187,3.2361,,,,,
2005,8,8,LAHO,95.4,66.83,80.05,95.8,33.29,66.88,14.59,0,1.8311,3.5211,3.0149,3.2188,,,,,
2005,8,9,LAHO,94.86,66.6,80.76,93.2,32.44,62.19,16.56,0,1.9611,3.4802,2.9624,3.2035,,,,,
2005,8,10,LAHO,95.27,69.35,82.36,91.5,29.29,58.91,18.28,0,2.0693,3.4507,2.9382,3.1915,,,,,
2005,8,11,LAHO,94.37,68.56,82.19,91,36.11,61.3,16.7,0,2.1809,3.424,2.9254,3.1796,,,,,
2005,8,12,LAHO,94.95,72,80.16,89.8,37.12,69.54,11.7,0.56,2.2578,3.4024,2.9187,3.1652,,,,,
2005,8,13,LAHO,87.69,69.3,76.05,95.9,54.68,81.53,6.61,0.36,2,3.3901,2.9143,3.1559,,,,,
2005,8,14,LAHO,69.08,65.39,66.72,96.4,92.3,94.79,1.17,0.08,1.5872,3.3774,2.9108,3.1489,,,,,
2005,8,15,LAHO,75.79,66.24,69.55,96.6,74.08,89.75,2.71,0,1.5138,3.3793,2.9098,3.1407,,,,,
2005,8,16,LAHO,81.16,64.76,72.36,97.3,66.28,86.84,4.12,0,1.5799,3.3693,2.9175,3.1394,,,,,
2005,8,17,LAHO,92.5,68.4,79.35,97.1,47.19,78.01,9.43,0,1.6695,3.3581,2.9199,3.1396,,,,,
2005,8,18,LAHO,98.46,74.64,85.86,87.5,32.75,58.71,20,0,1.833,3.3396,2.9226,3.1354,,,,,
2005,8,19,LAHO,98.85,73.29,85.83,86.8,33.25,58.16,20.43,0,1.9984,3.3373,2.9238,3.1288,,,,,
2005,8,20,LAHO,98.29,70.77,79.29,93.6,33.44,74.68,10.64,0.1,2.1377,3.335,2.9269,3.1221,,,,,
2005,8,21,LAHO,86.72,69.82,75.3,93.3,57.11,82.21,5.84,0.1,2.2289,3.3405,2.9269,3.1149,,,,,
2005,8,22,LAHO,86.7,69.87,76.69,96.2,63.16,84.19,5.64,2.3,1.4867,2.3989,1.6992,2.622,,,,,
2005,8,23,LAHO,87.51,67.15,75.91,94.9,52.19,79.54,7.31,0.37,1.427,1.6197,1.549,2.2001,,,,,
2005,8,24,LAHO,89.38,70.95,77.69,94.4,63.41,81.4,6.48,1.24,1.4296,1.516,1.5413,1.9978,,,,,
2005,8,25,LAHO,93.61,73.08,82.85,88.4,46.29,70.3,12.84,0,1.4294,1.5065,1.5265,1.4989,,,,,
2005,8,26,LAHO,97.07,73.72,83.81,87.5,39.99,68.71,14.14,0,1.4503,1.5146,1.5362,1.6133,,,,,
2005,8,27,LAHO,88.36,70.63,78.16,93.1,50.38,76.95,8.27,0,1.5061,1.5614,1.5647,1.7367,,,,,
2005,8,28,LAHO,91.56,66.94,75.74,90,45.14,72.95,9.73,0.26,1.5735,1.657,1.6429,1.8283,,,,,
2005,8,29,LAHO,87.6,65.19,75.95,90.8,39.24,69.64,10.96,0,1.4698,1.7518,1.7324,1.895,,,,,
2005,8,30,LAHO,90.25,66.45,77.76,90.1,33.57,64.16,13.52,0,1.5402,1.8383,1.8063,1.9436,,,,,
2005,8,31,LAHO,92.32,65.7,78.55,88.6,32.04,61.28,15.55,0,1.6872,1.9206,1.8714,1.9927,,,,,
2005,9,1,LAHO,90.63,65.97,78.03,90.8,26.91,61.72,15.01,0,1.8233,1.9884,1.9277,2.03,,,,,
2005,9,2,LAHO,94.3,66.33,79.26,93,23.58,60.91,16.38,0,1.9244,2.0493,1.9748,2.0609,,,,,
2005,9,3,LAHO,92.77,66.02,79.3,90.7,27.22,56.56,17.77,0,2.0137,2.1048,2.0165,2.0907,,,,,
2005,9,4,LAHO,91.49,65.01,78.22,92.1,34.39,63.39,14.44,0,2.0926,2.1536,2.0517,2.1138,,,,,
2005,9,5,LAHO,91,63.79,76.88,91.9,18.69,52.49,18.29,0,2.1778,2.2004,2.0856,2.1379,,,,,
2005,9,6,LAHO,92.43,61.79,77.02,80.9,24.67,51.66,18.24,0,2.2741,2.2524,2.1177,2.1584,,,,,
2005,9,7,LAHO,89.47,66.85,78.93,84.9,32.89,54.82,16.94,0,2.3577,2.2967,2.1509,2.1792,,,,,
2005,9,8,LAHO,92.16,67.68,78.94,76.32,24.8,50.08,19.38,0,2.4525,2.3487,2.1793,2.2037,,,,,
2005,9,9,LAHO,91.49,61.68,77.13,80.9,26.15,48.41,19.12,0,2.5942,2.4125,2.2098,2.2228,,,,,
2005,9,10,LAHO,93.07,64.02,78.52,69.52,29.18,47.62,19.87,0,2.7719,2.5022,2.2427,2.2503,,,,,
2005,9,11,LAHO,83.21,67.64,75.87,84.9,60.68,72.69,8.61,0,2.9251,2.5829,2.2722,2.2712,,,,,
2005,9,12,LAHO,90.28,69.31,79.78,86.2,44.4,63.91,13.71,0.02,2.9849,2.6525,2.2913,2.2856,,,,,
2005,9,13,LAHO,97.77,72.86,82.65,80.3,27.38,56.76,18.55,0,3.1099,2.7954,2.322,2.3101,,,,,
2005,9,14,LAHO,82.63,63.25,71.94,91.9,54.93,72.95,7.73,0.01,3.2666,2.9368,2.3484,2.3302,,,,,
